t,e,n,u
15.269433468,-0.027076389640569687,-0.022365545853972435,-0.009100914001464844
15.597306920000001,-0.026945507153868675,-0.022391729056835175,-0.009054765105247498
15.606548700000001,-0.026691598817706108,-0.02243960089981556,-0.008966967463493347
15.617417918000001,-0.02656826749444008,-0.022461429238319397,-0.008925631642341614
15.943742284,-0.02641436830163002,-0.02250249683856964,-0.008915454149246216
15.954912898000002,-0.026263706386089325,-0.022542040795087814,-0.008906051516532898
15.968875614000002,-0.026115979999303818,-0.02258010022342205,-0.00889742374420166
16.275902173000002,-0.025830307975411415,-0.022652672603726387,-0.008882373571395874
16.28660924,-0.02565113455057144,-0.02271304652094841,-0.008891299366950989
16.295704332,-0.0254755187779665,-0.02277178317308426,-0.008900359272956848
16.589469837,-0.02513381838798523,-0.02288428694009781,-0.008922383189201355
16.603507518,-0.02493276074528694,-0.022958073765039444,-0.008940830826759338
16.611921626,-0.02473532222211361,-0.023030366748571396,-0.00895904004573822
16.623632796000003,-0.024351369589567184,-0.02317071333527565,-0.008994609117507935
16.911933259,-0.024142732843756676,-0.023257756605744362,-0.009039148688316345
16.924798049,-0.023937910795211792,-0.02334342524409294,-0.009083017706871033
16.932980073,-0.0237367432564497,-0.02342766337096691,-0.009133756160736084
17.23387498,-0.023538891226053238,-0.023510416969656944,-0.009183347225189209
17.246370158,-0.023320185020565987,-0.023598480969667435,-0.009261563420295715
17.255411566,-0.022893769666552544,-0.02376978099346161,-0.009413763880729675
17.560121472000002,-0.022685816511511803,-0.023853670805692673,-0.009487554430961609
17.570879736000002,-0.022472860291600227,-0.023929370567202568,-0.009591877460479736
17.579798619,-0.02205725386738777,-0.024076292291283607,-0.009799748659133911
17.873711034,-0.021854430437088013,-0.024148184806108475,-0.009901225566864014
17.883528358,-0.021651532500982285,-0.024202469736337662,-0.010020330548286438
17.895060494000003,-0.02125506103038788,-0.024308156222105026,-0.010252371430397034
17.903842856,-0.021061265841126442,-0.024359647184610367,-0.010365664958953857
18.194289830000002,-0.02087186463177204,-0.024386845529079437,-0.010500892996788025
18.205097951000003,-0.020685071125626564,-0.02441374771296978,-0.010626286268234253
18.214165714,-0.020501133054494858,-0.02444012649357319,-0.010749176144599915
18.525395943,-0.020319584757089615,-0.02446649968624115,-0.010869547724723816
18.533687724,-0.019981689751148224,-0.0244737695902586,-0.01114712655544281
18.542269145000002,-0.01981673575937748,-0.024477176368236542,-0.01128232479095459
18.848770111,-0.01949443109333515,-0.024482982233166695,-0.01153726875782013
18.856503808000003,-0.019346393644809723,-0.02445649541914463,-0.011676609516143799
18.867424459000002,-0.01920095644891262,-0.02443019114434719,-0.011813566088676453
18.880113571000003,-0.019057704135775566,-0.024404022842645645,-0.011948630213737488
19.227579872,-0.018916532397270203,-0.024377835914492607,-0.012081772089004517
19.236153373,-0.01864490658044815,-0.02429070696234703,-0.012364521622657776
19.24682932,-0.018512040376663208,-0.024247733876109123,-0.012502223253250122
19.555976230000002,-0.018381338566541672,-0.02420530468225479,-0.012645795941352844
19.566049623,-0.018248779699206352,-0.02414710633456707,-0.012789160013198853
19.575188011,-0.017990021035075188,-0.0240323543548584,-0.013068675994873047
19.905741247,-0.01786407083272934,-0.023975849151611328,-0.013204917311668396
19.913204196000002,-0.017721563577651978,-0.023909272626042366,-0.013331547379493713
19.924647192000002,-0.0175812728703022,-0.02384362369775772,-0.013456255197525024
19.942347897,-0.017443107441067696,-0.023778878152370453,-0.013578906655311584
20.245116601000003,-0.017160268500447273,-0.02364317514002323,-0.013820067048072815
20.256015521000002,-0.017015790566802025,-0.023572616279125214,-0.013938143849372864
20.266534381,-0.01687365397810936,-0.02350279875099659,-0.01405400037765503
20.612917991,-0.016733773052692413,-0.023433730006217957,-0.014167696237564087
20.624285103000002,-0.016461124643683434,-0.023253249004483223,-0.014410048723220825
