t,e,n,u
52.673411145,-0.8819513916969299,1.3391941785812378,0.011862221173942089
52.829995339,-0.8887368440628052,1.3381553888320923,0.011764641851186752
52.836847363000004,-0.8921337723731995,1.3376200199127197,0.011718484573066235
52.848304774000006,-0.8955497741699219,1.3371139764785767,0.01165252085775137
52.999096152,-0.9024425745010376,1.336133599281311,0.01144920289516449
53.009139577000006,-0.9058488011360168,1.3356523513793945,0.011396979913115501
53.017246959000005,-0.9092541337013245,1.335189700126648,0.011333277449011803
53.17706676700001,-0.9161635041236877,1.3342407941818237,0.011213076300919056
53.185936987000005,-0.9195499420166016,1.3337329626083374,0.011152329854667187
53.197608605000006,-0.9230092763900757,1.3332126140594482,0.01111158262938261
53.205801101000006,-0.9264406561851501,1.3327672481536865,0.011032278649508953
53.35408433600001,-0.929969072341919,1.3322800397872925,0.011046425439417362
53.362251708,-0.9334031343460083,1.3317878246307373,0.011095557361841202
53.373976615000004,-0.9403258562088013,1.330946922302246,0.011093268170952797
53.525060408,-0.9438431859016418,1.3306297063827515,0.010975438170135021
53.53655233200001,-0.9473169445991516,1.3303191661834717,0.010791889391839504
53.544748773,-0.9508030414581299,1.3299540281295776,0.010648274794220924
53.702370566000006,-0.9577544331550598,1.3293129205703735,0.010410715825855732
53.709825308000006,-0.961215078830719,1.3289943933486938,0.010273749008774757
53.721727087000005,-0.9646603465080261,1.328724980354309,0.010094946250319481
53.730562102,-0.9715904593467712,1.328276515007019,0.009763148613274097
53.883440935,-0.9750191569328308,1.3280367851257324,0.009587331674993038
53.891786358000004,-0.9784459471702576,1.327803134918213,0.00937948189675808
53.903151952,-0.9817950129508972,1.3275761604309082,0.009094169363379478
54.057851875000004,-0.9851587414741516,1.3273676633834839,0.008809546008706093
54.068961887,-0.9918286800384521,1.3268908262252808,0.008387434296309948
54.078385045000005,-0.9951156377792358,1.3266689777374268,0.008243330754339695
54.229653715000005,-1.001473307609558,1.3261029720306396,0.008042029105126858
54.238924919000006,-1.0046318769454956,1.3258252143859863,0.007924983277916908
54.249058907000006,-1.0078221559524536,1.3256090879440308,0.007791491691023111
54.257211355,-1.0109703540802002,1.325304627418518,0.00765010342001915
54.41049532500001,-1.0140135288238525,1.3251081705093384,0.00749501958489418
54.418801162,-1.020067811012268,1.3247663974761963,0.00713535537943244
54.430655564000006,-1.0230612754821777,1.3245712518692017,0.006974114570766687
54.576442357000005,-1.0259969234466553,1.3243370056152344,0.006839253939688206
54.589936418,-1.0289443731307983,1.324083685874939,0.00672668544575572
54.598240059000005,-1.0346108675003052,1.323609471321106,0.006479342933744192
54.75229782700001,-1.0373889207839966,1.323348879814148,0.006406438536942005
54.762227636000006,-1.0401588678359985,1.3230812549591064,0.006378569640219212
54.772640228,-1.0428999662399292,1.322797179222107,0.006299549713730812
54.783219815,-1.0455890893936157,1.3225879669189453,0.006201928947120905
54.932655608000005,-1.0508543252944946,1.3220810890197754,0.005988997407257557
54.938339248000005,-1.0534591674804688,1.3218914270401,0.005868121981620789
54.950213138,-1.0560100078582764,1.3216313123703003,0.005727886222302914
55.108127852,-1.061014175415039,1.3212240934371948,0.005445555783808231
55.119635131,-1.0634077787399292,1.3209820985794067,0.005251636728644371
55.127835864000005,-1.0657391548156738,1.3207789659500122,0.005105277523398399
55.283961591,-1.0704342126846313,1.3202769756317139,0.00478407833725214
55.295391983,-1.0727245807647705,1.32001531124115,0.004633367992937565
55.30363787700001,-1.0749496221542358,1.3197287321090698,0.004478141199797392
55.311878681,-1.0770618915557861,1.319401741027832,0.004324117675423622
55.462455093,-1.0791118144989014,1.3190501928329468,0.004211884923279285
55.470491078,-1.0830750465393066,1.3181853294372559,0.0038946964778006077
55.482335475000006,-1.0850201845169067,1.317768931388855,0.003719995729625225
55.635978731,-1.0868302583694458,1.3172895908355713,0.003521155333146453
55.64810322100001,-1.0903098583221436,1.3163342475891113,0.0031303500290960073
55.655878176,-1.0919119119644165,1.3157134056091309,0.0032071128953248262
55.808908212000006,-1.0934289693832397,1.3150416612625122,0.003536055563017726
55.816340559000004,-1.0948519706726074,1.3143125772476196,0.004025531932711601
55.82775309,-1.0961531400680542,1.3134607076644897,0.004484241828322411
55.973297943000006,-1.0986913442611694,1.311928391456604,0.0050853523425757885
55.984848718,-1.0999205112457275,1.3112821578979492,0.005311532877385616
55.992796131000006,-1.1012037992477417,1.3105497360229492,0.005467687267810106
56.004871035,-1.1025211811065674,1.3099050521850586,0.005560663063079119
56.157499077000004,-1.103806495666504,1.309273362159729,0.005664303433150053
56.168728861000005,-1.1062465906143188,1.3080921173095703,0.0058026802726089954
56.176926752,-1.1076064109802246,1.307538390159607,0.00576485600322485
56.327602807000005,-1.1103944778442383,1.3065327405929565,0.005641091614961624
56.335407886000006,-1.1117949485778809,1.3060998916625977,0.0055611287243664265
56.35001204300001,-1.1132519245147705,1.3056888580322266,0.005430517252534628
56.495680149,-1.1147476434707642,1.3052889108657837,0.005220008548349142
56.509066084000004,-1.1162997484207153,1.3049005270004272,0.0050627700984478
56.516876919000005,-1.119431972503662,1.304271936416626,0.004662640858441591
56.670603241,-1.1211026906967163,1.3039343357086182,0.0044763400219380856
56.678435024,-1.122778058052063,1.3036220073699951,0.004272623918950558
56.692669062,-1.1244722604751587,1.3032742738723755,0.003997157793492079
